,From,To,Operator,Distance,Duration,Bus Type,Departure,Arrival,has_ac,sleeper_category,is_seater,is_multiaxle,has_video,is_pushback,seat_format,brand
26969,Pune,Dhule,arihant intercity travels pvt ltd,361,0:6:30,A/c,07:45:00 PM,02:15:00 AM,True,Other,False,False,False,False,,
26970,Pune,Dhule,shri sairam travels,361,0:8:0,A/c,08:30:00 PM,04:30:00 AM,True,Other,False,False,False,False,,
26971,Pune,Dhule,shri sairam travels,361,0:8:0,A/c,08:35:00 PM,04:35:00 AM,True,Other,False,False,False,False,,
26972,Pune,Dhule,shri sairam travels,361,0:10:0,A/c,09:00:00 PM,07:00:00 AM,True,Other,False,False,False,False,,
26973,Pune,Dhule,Citizen Travels Pune-citizen,361,0:8:0,A/c,07:15:00 PM,03:15:00 AM,True,Other,False,False,False,False,,
26974,Pune,Jalgaon,shri sairam travels,320,0:8:0,Non A/c,09:00:00 PM,05:00:00 AM,False,Other,False,False,False,False,,
26975,Pune,Jalgaon,raj tour and travel,320,0:8:0,Non A/c,09:30:00 PM,05:30:00 AM,False,Other,False,False,False,False,,
26976,Pune,Jalgaon,shri sairam travels,320,0:8:0,Non A/c,09:30:00 PM,05:30:00 AM,False,Other,False,False,False,False,,
26977,Pune,Jalgaon,shri sairam travels-non-refundable,420,0:10:30,Non A/c,08:35:00 PM,07:05:00 AM,False,Other,False,False,False,False,,
26978,Pune,Jalgaon,shri sairam travels,320,0:8:0,A/c,09:45:00 PM,05:45:00 AM,True,Other,False,False,False,False,,
26979,Pune,Jalgaon,shri sairam travels,320,0:8:0,Non A/c,08:30:00 PM,04:30:00 AM,False,Other,False,False,False,False,,
26980,Pune,Jalgaon,shri sairam travels-non-refundable,320,0:8:0,Non A/c,09:25:00 PM,05:25:00 AM,False,Other,False,False,False,False,,
26981,Pune,Jalgaon,Prasanna(DHK Liner) (Prasanna Purple),380,0:9:30,2x1 Non Ac Sleeper,08:15:00 PM,05:45:00 AM,False,Sleeper,False,False,False,False,2x1,
26982,Pune,Jalgaon,raj tour and travel-(2x1),290,0:7:15,Non A/c,09:30:00 PM,04:45:00 AM,False,Other,False,False,False,False,,
26983,Pune,Jalgaon,shri sairam travels-non-refundable,420,0:10:30,A/c,09:50:00 PM,08:20:00 AM,True,Other,False,False,False,False,,
26984,Pune,Jalgaon,shri sairam travels,320,0:8:0,A/c,10:00:00 PM,06:00:00 AM,True,Other,False,False,False,False,,
26985,Pune,Nathdwara,Neeta Tours and Travels,914,0:21:30,B9R Multi-Axle Semi Sleeper Volvo A/C,01:30:00 PM,11:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
26986,Pune,Julwaniya,Citizen Travels Pune-citizen,440,0:11:0,A/c,07:15:00 PM,06:15:00 AM,True,Other,False,False,False,False,,
26987,Pune,Julwaniya,arihant intercity travels pvt ltd-full air suspantion,579,0:14:29,A/c,08:15:00 PM,10:44:00 AM,True,Other,False,False,False,False,,
26988,Pune,Julwaniya,arihant intercity travels pvt ltd,340,0:8:30,A/c,07:45:00 PM,04:15:00 AM,True,Other,False,False,False,False,,
26989,Pune,Julwaniya,Citizen Travels Pune-citizen,480,0:12:0,Non A/c,05:15:00 PM,05:15:00 AM,False,Other,False,False,False,False,,
26990,Pune,Julwaniya,Citizen Travels Pune,480,0:12:0,Non A/c,07:00:00 PM,07:00:00 AM,False,Other,False,False,False,False,,
26991,Pune,Julwaniya,raj tour and travel-sai chatra 2x1 lcd,420,0:10:30,A/c,06:30:00 PM,05:00:00 AM,True,Other,False,False,False,False,,
26992,Pune,Julwaniya,arihant intercity travels pvt ltd,340,0:8:30,Volvo  A/c,08:15:00 PM,04:45:00 AM,True,Other,False,False,False,False,,volvo
26993,Pune,Julwaniya,arihant intercity travels pvt ltd,340,0:8:30,A/c,07:15:00 PM,03:45:00 AM,True,Other,False,False,False,False,,
26994,Pune,Mulki,Canara Pinto Travels,734,0:13:5,"2+2, Multi Axle Volvo SemiSleeper, AC,",05:15:00 PM,06:20:00 AM,True,Semi-Sleeper,False,True,False,False,2+2,volvo
26995,Pune,Mulki,Canara Pinto Travels,734,0:13:45,"2+1, Sleeper, AC,",03:45:00 PM,05:30:00 AM,True,Sleeper,False,False,False,False,2+1,
26996,Pune,Mulki,Canara Pinto Travels,734,0:15:10,"2+2, Air Suspension, Non-AC, Video",05:30:00 PM,08:40:00 AM,False,Other,False,False,True,False,2+2,
26997,Pune,Mulki,Canara Pinto Travels,734,0:14:25,"2+1, Sleeper, AC,",06:30:00 PM,08:55:00 AM,True,Sleeper,False,False,False,False,2+1,
26998,Pune,Aurangabad,saini travels pvt.ltd.,237,0:4:40,A/c,08:30:00 PM,01:10:00 AM,True,Other,False,False,False,False,,
26999,Pune,Aurangabad,Samrat Travels (Prasanna Purple),237,0:7:30,Ac Sleeper,10:15:00 PM,05:45:00 AM,True,Sleeper,False,False,False,False,,
27000,Pune,Aurangabad,raj tour and travel-extra bus,237,0:5:0,A/c,06:30:00 PM,11:30:00 PM,True,Other,False,False,False,False,,
27001,Pune,Aurangabad,saini travels pvt.ltd.,237,0:6:0,A/c,08:00:00 PM,02:00:00 AM,True,Other,False,False,False,False,,
27002,Pune,Aurangabad,Salomi Travels (Prasanna Purple),237,0:7:30,2x1 Ac Sleeper,10:31:00 PM,06:01:00 AM,True,Sleeper,False,False,False,False,2x1,
27003,Pune,Aurangabad,shri sairam travels,237,0:6:0,Non A/c,08:30:00 PM,02:30:00 AM,False,Other,False,False,False,False,,
27004,Pune,Aurangabad,Dolphin Travel House,237,0:5:0,Luxury A/C,10:00:00 PM,03:00:00 AM,True,Other,False,False,False,False,,
27005,Pune,Aurangabad,noor travels-vidarbha exp-,237,0:6:0,A/c,06:15:00 PM,12:15:00 AM,True,Other,False,False,False,False,,
27006,Pune,Aurangabad,raj tour and travel-(2x1),237,0:4:30,Non A/c,09:30:00 PM,02:00:00 AM,False,Other,False,False,False,False,,
27007,Pune,Aurangabad,shri sairam travels,237,0:6:0,A/c,10:15:00 PM,04:15:00 AM,True,Other,False,False,False,False,,
27008,Pune,Aurangabad,saini travels pvt.ltd.,237,0:5:45,Non A/c,06:00:00 PM,11:45:00 PM,False,Other,False,False,False,False,,
27009,Pune,Aurangabad,raj tour and travel,237,0:5:0,Non A/c,09:30:00 PM,02:30:00 AM,False,Other,False,False,False,False,,
27010,Pune,Aurangabad,Dolphin Travel House,237,0:4:30,Luxury,10:30:00 PM,03:00:00 AM,,Other,False,False,False,False,,
27011,Pune,Aurangabad,raj tour and travel-(2x1),237,0:5:50,A/c,06:00:00 PM,11:50:00 PM,True,Other,False,False,False,False,,
27012,Pune,Aurangabad,saini travels pvt.ltd.,237,0:6:0,Non A/c,04:00:00 PM,10:00:00 PM,False,Other,False,False,False,False,,
27013,Pune,Aurangabad,saini travels pvt.ltd.,237,0:6:0,A/c,09:15:00 PM,03:15:00 AM,True,Other,False,False,False,False,,
27014,Pune,Aurangabad,shri sairam travels-non-refundable,237,0:6:0,Non A/c,08:35:00 PM,02:35:00 AM,False,Other,False,False,False,False,,
27015,Pune,Aurangabad,raj tour and travel-2x1,237,0:5:0,A/c,09:30:00 PM,02:30:00 AM,True,Other,False,False,False,False,,
27016,Pune,Aurangabad,Konduskar Travels (Prasanna Purple),237,0:5:30,Ac Volvo,03:00:00 PM,08:30:00 PM,True,Other,False,False,False,False,,volvo
27017,Pune,Aurangabad,Bhagyalaxmi Travels-,237,0:5:0,A/c,11:45:00 PM,04:45:00 AM,True,Other,False,False,False,False,,
27018,Pune,Aurangabad,sharma travels (nanded)-(nandigram exp),237,0:6:0,A/c,09:30:00 PM,03:30:00 AM,True,Other,False,False,False,False,,
27019,Pune,Aurangabad,Neeta Tours and Travels,237,0:5:0,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 PM,11:30:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
27020,Pune,Aurangabad,Bhagyalaxmi Travels-,237,0:5:45,A/c,11:00:00 PM,04:45:00 AM,True,Other,False,False,False,False,,
27021,Pune,Aurangabad,Paulo,237,0:5:15,Volvo Seater,06:01:00 AM,11:16:00 AM,,Other,True,False,False,False,,volvo
27022,Pune,Aurangabad,Neeta Tours and Travels,237,0:5:0,B9R Multi-Axle Semi Sleeper Volvo A/C,06:30:00 AM,11:30:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
27023,Pune,Aurangabad,shri sairam travels,237,0:5:56,Non A/c,09:00:00 PM,02:56:00 AM,False,Other,False,False,False,False,,
27024,Pune,Aurangabad,raj tour and travel-2x1,237,0:5:0,Non A/c,10:00:00 PM,03:00:00 AM,False,Other,False,False,False,False,,
27025,Pune,Aurangabad,Konduskar Travels (Prasanna Purple),237,0:5:30,Ac Volvo,06:00:00 AM,11:30:00 AM,True,Other,False,False,False,False,,volvo
27026,Pune,Aurangabad,Bhagyalaxmi Travels-,237,0:5:45,A/c,11:25:00 PM,05:10:00 AM,True,Other,False,False,False,False,,
27027,Pune,Aurangabad,shri sairam travels,237,0:6:0,Non A/c,09:30:00 PM,03:30:00 AM,False,Other,False,False,False,False,,
27028,Pune,Aurangabad,raj tour and travel-(2x1 slp -al-235),237,0:4:45,A/c,05:00:00 PM,09:45:00 PM,True,Other,False,False,False,False,,
27029,Pune,Aurangabad,raj tour and travel-( 2x1 sangeetam ),237,0:5:0,A/c,08:15:00 PM,01:15:00 AM,True,Other,False,False,False,False,,
27030,Pune,Aurangabad,raj tour and travel-(2x1),237,0:5:0,Non A/c,11:15:00 PM,04:15:00 AM,False,Other,False,False,False,False,,
27031,Pune,Aurangabad,shri sairam travels,237,0:6:0,Non A/c,10:00:00 PM,04:00:00 AM,False,Other,False,False,False,False,,
27032,Pune,Aurangabad,Dolphin Travel House,237,0:5:45,Luxury,08:15:00 PM,02:00:00 AM,,Other,False,False,False,False,,
27033,Pune,Aurangabad,shri sairam travels-non-refundable,237,0:6:0,A/c,09:50:00 PM,03:50:00 AM,True,Other,False,False,False,False,,
27034,Pune,Aurangabad,shri sairam travels,237,0:6:0,A/c,09:45:00 PM,03:45:00 AM,True,Other,False,False,False,False,,
27035,Pune,Aurangabad,Prasanna Purple (Prasanna Purple),237,0:6:15,2x1 Ac Sleeper - PURPLE,04:00:00 PM,10:15:00 PM,True,Sleeper,False,False,False,False,2x1,
27036,Pune,Aurangabad,shri sairam travels-non-refundable,237,0:6:0,Non A/c,10:05:00 PM,04:05:00 AM,False,Other,False,False,False,False,,
27037,Pune,Aurangabad,Arrow Travels,237,0:5:56,Non A/c,09:30:00 PM,03:26:00 AM,False,Other,False,False,False,False,,
27038,Pune,Aurangabad,raj tour and travel,237,0:5:0,Volvo  A/c,07:00:00 PM,12:00:00 AM,True,Other,False,False,False,False,,volvo
27039,Pune,Aurangabad,raj tour and travel-(volvo slpr),237,0:4:30,Volvo  A/c,11:55:00 PM,04:25:00 AM,True,Other,False,False,False,False,,volvo
27040,Pune,Aurangabad,Neeta Tours and Travels,237,0:6:0,Luxury A/C,08:30:00 PM,02:30:00 AM,True,Other,False,False,False,False,,
27041,Pune,Aurangabad,Prasanna Purple (Prasanna Purple),237,0:5:45,Multi Axle Mercedes,05:30:00 PM,11:15:00 PM,,Other,False,True,False,False,,mercedes
27042,Pune,Aurangabad,raj tour and travel-(ganraj),237,0:5:0,Non A/c,09:15:00 PM,02:15:00 AM,False,Other,False,False,False,False,,
27043,Pune,Aurangabad,Arrow Travels,237,0:5:56,Non A/c,08:15:00 PM,02:11:00 AM,False,Other,False,False,False,False,,
27044,Pune,Aurangabad,shri sairam travels-non-refundable,237,0:6:0,Non A/c,09:25:00 PM,03:25:00 AM,False,Other,False,False,False,False,,
27045,Pune,Aurangabad,Dolphin Travel House,237,0:6:30,Luxury,09:30:00 PM,04:00:00 AM,,Other,False,False,False,False,,
27046,Pune,Aurangabad,Neeta Tours and Travels,237,0:6:0,B9R Multi-Axle Semi Sleeper Volvo A/C,05:00:00 PM,11:00:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
27047,Pune,Aurangabad,saini travels pvt.ltd.,237,0:5:45,A/c,04:30:00 PM,10:15:00 PM,True,Other,False,False,False,False,,
27048,Pune,Aurangabad,noor travels-sheetal simba,237,0:6:0,Non A/c,10:30:00 PM,04:30:00 AM,False,Other,False,False,False,False,,
27049,Pune,Aurangabad,raj tour and travel-(2x1),237,0:6:0,Non A/c,04:00:00 PM,10:00:00 PM,False,Other,False,False,False,False,,
27050,Pune,Aurangabad,raj tour and travel-(2x1 sangitam),237,0:5:0,Non A/c,10:00:00 PM,03:00:00 AM,False,Other,False,False,False,False,,
27051,Pune,Aurangabad,Shourya Tours,237,0:5:0,A/c,06:45:00 PM,11:45:00 PM,True,Other,False,False,False,False,,
27052,Pune,Aurangabad,raj tour and travel,237,0:5:0,Non A/c,08:00:00 PM,01:00:00 AM,False,Other,False,False,False,False,,
27053,Pune,Aurangabad,Konduskar Travels (Prasanna Purple),237,0:5:30,Ac Volvo,10:30:00 PM,04:00:00 AM,True,Other,False,False,False,False,,volvo
27054,Pune,Aurangabad,Mahendra Rajhans Travels,237,0:5:0,A/c,05:00:00 PM,10:00:00 PM,True,Other,False,False,False,False,,
27055,Pune,Aurangabad,raj tour and travel-(2x1),237,0:5:0,A/c,03:00:00 PM,08:00:00 PM,True,Other,False,False,False,False,,
27056,Pune,Aurangabad,raj tour and travel,237,0:5:0,Non A/c,11:00:00 PM,04:00:00 AM,False,Other,False,False,False,False,,
27057,Pune,Aurangabad,raj tour and travel-(SANGEETAM),237,0:5:0,Non A/c,09:00:00 PM,02:00:00 AM,False,Other,False,False,False,False,,
27058,Pune,Aurangabad,noor travels-vidarbha ac 2x1,237,0:5:0,A/c,07:30:00 PM,12:30:00 AM,True,Other,False,False,False,False,,
27059,Pune,Aurangabad,Bhagyalaxmi Travels-,237,0:5:45,A/c,11:15:00 PM,05:00:00 AM,True,Other,False,False,False,False,,
27060,Pune,Aurangabad,Neeta Tours and Travels,237,0:6:0,Luxury A/C,10:00:00 PM,04:00:00 AM,True,Other,False,False,False,False,,
27061,Pune,Aurangabad,raj tour and travel-(2x1),237,0:5:0,Non A/c,08:00:00 PM,01:00:00 AM,False,Other,False,False,False,False,,
27062,Pune,Karad,ASHRAY TRavels-shree sai,110,0:3:30,Non A/c,08:00:00 PM,11:30:00 PM,False,Other,False,False,False,False,,
27063,Pune,Karad,Neeta Tours and Travels,110,0:3:30,B9R Multi-Axle Semi Sleeper Volvo A/C,10:00:00 PM,01:30:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
27064,Pune,Karad,laxmi travels-laxmi-Empress,110,0:3:30,A/c,08:20:00 PM,11:50:00 PM,True,Other,False,False,False,False,,
27065,Pune,Karad,ASHRAY TRavels,110,0:3:30,Non A/c,08:00:00 PM,11:30:00 PM,False,Other,False,False,False,False,,
27066,Pune,Karad,laxmi travels-laxmi-QUEEN,110,0:3:30,A/c,08:30:00 PM,12:00:00 AM,True,Other,False,False,False,False,,
27067,Pune,Karad,Canara Pinto Travels,110,0:3:30,"2+1, Sleeper, AC,",06:30:00 PM,10:00:00 PM,True,Sleeper,False,False,False,False,2+1,
27068,Pune,Karad,Canara Pinto Travels,110,0:3:15,"2+1, Sleeper, AC,",03:45:00 PM,07:00:00 PM,True,Sleeper,False,False,False,False,2+1,
27069,Pune,Karad,Neeta Tours and Travels,110,0:3:30,B9R Multi-Axle Semi Sleeper Volvo A/C,07:00:00 AM,10:30:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
27070,Pune,Karad,ASHRAY TRavels-amrutyog corona,110,0:3:30,A/c,10:00:00 PM,01:30:00 AM,True,Other,False,False,False,False,,
27071,Pune,Karad,Canara Pinto Travels,110,0:3:30,"2+2, Multi Axle Volvo SemiSleeper, AC,",05:15:00 PM,08:45:00 PM,True,Semi-Sleeper,False,True,False,False,2+2,volvo
27072,Pune,Karad,Neeta Tours and Travels,110,0:3:30,B9R Multi-Axle Semi Sleeper Volvo A/C,05:30:00 PM,09:00:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
27073,Pune,Karad,Neeta Tours and Travels,110,0:2:30,B9R Multi-Axle Semi Sleeper Volvo A/C,07:45:00 AM,10:15:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
27074,Pune,Karad,raj tour and travel-Bng-chhn Vol Seatin,110,0:4:0,A/c,11:30:00 PM,03:30:00 AM,True,Other,False,False,False,False,,
27075,Pune,Karad,raj tour and travel-Bng-chhn Vol Seatin,110,0:4:0,A/c,09:30:00 PM,01:30:00 AM,True,Other,False,False,False,False,,
27076,Pune,Karad,laxmi travels-laxmi-Empress,110,0:3:30,A/c,08:15:00 PM,11:45:00 PM,True,Other,False,False,False,False,,
27077,Pune,Karad,Rajendra Travels Pune,110,0:2:45,Non A/c,11:30:00 PM,02:15:00 AM,False,Other,False,False,False,False,,
27078,Pune,Karad,ASHRAY TRavels-saish,110,0:3:15,Non A/c,08:00:00 PM,11:15:00 PM,False,Other,False,False,False,False,,
27079,Pune,Karad,Neeta Tours and Travels,110,0:3:30,B9R Multi-Axle Semi Sleeper Volvo A/C,02:30:00 PM,06:00:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
27080,Pune,Karad,Canara Pinto Travels,110,0:4:30,"2+2, Air Suspension, Non-AC, Video",05:30:00 PM,10:00:00 PM,False,Other,False,False,True,False,2+2,
27081,Pune,Karad,raj tour and travel-Bng-chhn Vol Seatin,110,0:4:0,A/c,04:00:00 PM,08:00:00 PM,True,Other,False,False,False,False,,
27082,Pune,Karad,ASHRAY TRavels-ashray,110,0:3:30,Non A/c,07:30:00 PM,11:00:00 PM,False,Other,False,False,False,False,,
27083,Pune,Karad,laxmi travels-laxmi-Princess,110,0:3:30,Non A/c,08:00:00 PM,11:30:00 PM,False,Other,False,False,False,False,,
27084,Pune,Karad,raj tour and travel-(bng-cni-crng-sit),110,0:4:0,A/c,06:00:00 PM,10:00:00 PM,True,Other,False,False,False,False,,
27085,Pune,Karad,Sana Travels ( Pune ),161,0:3:0,Volvo  A/c,06:45:00 AM,09:45:00 AM,True,Other,False,False,False,False,,volvo
27086,Pune,Karad,Sana Travels ( Pune ),161,0:3:0,Volvo  A/c,11:55:00 AM,02:55:00 PM,True,Other,False,False,False,False,,volvo
27087,Pune,Karad,Sana Travels ( Pune ),161,0:2:0,Volvo  A/c,03:15:00 PM,05:15:00 PM,True,Other,False,False,False,False,,volvo
27088,Pune,Karad,Sana Travels ( Pune ),161,0:3:0,Volvo  A/c,04:45:00 PM,07:45:00 PM,True,Other,False,False,False,False,,volvo
27089,Pune,Karad,Sana Travels ( Pune ),161,0:3:0,Non A/c,08:00:00 AM,11:00:00 AM,False,Other,False,False,False,False,,
27090,Pune,Karad,Sana Travels ( Pune ),161,0:3:0,Volvo  A/c,02:15:00 PM,05:15:00 PM,True,Other,False,False,False,False,,volvo
27091,Pune,Karad,Sana Travels ( Pune ),161,0:3:0,Non A/c,10:00:00 AM,01:00:00 PM,False,Other,False,False,False,False,,
27092,Pune,Byndoor,Canara Pinto Travels,633,0:12:0,"2+1, Sleeper, AC,",06:30:00 PM,06:30:00 AM,True,Sleeper,False,False,False,False,2+1,
27093,Pune,Byndoor,Canara Pinto Travels,633,0:13:0,"2+2, Air Suspension, Non-AC, Video",05:30:00 PM,06:30:00 AM,False,Other,False,False,True,False,2+2,
27094,Pune,Byndoor,Canara Pinto Travels,633,0:11:40,"2+2, Multi Axle Volvo SemiSleeper, AC,",05:15:00 PM,04:55:00 AM,True,Semi-Sleeper,False,True,False,False,2+2,volvo
27095,Pune,Byndoor,Canara Pinto Travels,633,0:12:25,"2+1, Sleeper, AC,",03:45:00 PM,04:10:00 AM,True,Sleeper,False,False,False,False,2+1,
27096,Pune,Hospet,VRL,565,0:10:30,Multi-Axle VOLVO A/c Semi Sleeper,11:00:00 PM,09:30:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
27097,Pune,Hospet,VRL,565,0:10:30,New 2+2 Executive Air-Bus,10:30:00 PM,09:00:00 AM,,Other,False,False,False,False,2+2,
27098,Pune,Bidar,Pavit Travels (AP Travels),441,0:10:30,"2+2, Air Suspension Hitech, Non-AC, Video",09:30:00 PM,08:00:00 AM,False,Other,False,False,True,False,2+2,
27099,Pune,DharwadBypass,National Travels Pune,414,0:8:30,Non A/c,03:15:00 PM,11:45:00 PM,False,Other,False,False,False,False,,
27100,Pune,Surathkal,Canara Pinto Travels,744,0:13:15,"2+2, Multi Axle Volvo SemiSleeper, AC,",05:15:00 PM,06:30:00 AM,True,Semi-Sleeper,False,True,False,False,2+2,volvo
27101,Pune,Surathkal,Canara Pinto Travels,744,0:14:0,"2+1, Sleeper, AC,",03:45:00 PM,05:45:00 AM,True,Sleeper,False,False,False,False,2+1,
27102,Pune,Surathkal,Canara Pinto Travels,744,0:15:30,"2+2, Air Suspension, Non-AC, Video",05:30:00 PM,09:00:00 AM,False,Other,False,False,True,False,2+2,
27103,Pune,Surathkal,Canara Pinto Travels,744,0:14:40,"2+1, Sleeper, AC,",06:30:00 PM,09:10:00 AM,True,Sleeper,False,False,False,False,2+1,
27104,Pune,Shimoga,VRL,631,0:10:0,Multi-Axle VOLVO A/c Semi Sleeper,06:30:02 PM,04:30:02 AM,True,Semi-Sleeper,False,True,False,False,,volvo
27105,Pune,Dhoki,Priyanka Travels Latur-priyanka blueline,280,0:7:0,A/c,11:00:00 PM,06:00:00 AM,True,Other,False,False,False,False,,
27106,Pune,Dhoki,Priyanka Travels Latur-priyanka,280,0:7:0,A/c,08:30:00 PM,03:30:00 AM,True,Other,False,False,False,False,,
27107,Pune,Faizpur,shri sairam travels,494,0:9:15,Non A/c,09:00:00 PM,06:15:00 AM,False,Other,False,False,False,False,,
27108,Pune,Gondia,raj tour and travel-(2x1),915,0:19:30,Non A/c,04:00:00 PM,11:30:00 AM,False,Other,False,False,False,False,,
27109,Pune,Indore,Hans Travels Indore-,617,0:15:25,Volvo  A/c,06:00:00 PM,09:25:00 AM,True,Other,False,False,False,False,,volvo
27110,Pune,Indore,Raj ratan travels,617,0:13:0,Volvo  A/c,08:15:00 PM,09:15:00 AM,True,Other,False,False,False,False,,volvo
27111,Pune,Indore,Hans Travels Indore-,617,0:13:0,Volvo  A/c,08:00:00 PM,09:00:00 AM,True,Other,False,False,False,False,,volvo
27112,Pune,Indore,Citizen Travels Pune,617,0:15:0,Non A/c,07:00:00 PM,10:00:00 AM,False,Other,False,False,False,False,,
27113,Pune,Indore,Intercity Travels (Prasanna Purple),617,0:16:0,2x1 Air Suspension Ac Sleeper With LCD Screens,05:30:00 PM,09:30:00 AM,True,Sleeper,False,False,False,False,2x1,
27114,Pune,Indore,Hans Travels Indore-,617,0:14:20,Non A/c,09:00:00 PM,11:20:00 AM,False,Other,False,False,False,False,,
27115,Pune,Indore,arihant intercity travels pvt ltd,617,0:13:0,A/c,07:15:00 PM,08:15:00 AM,True,Other,False,False,False,False,,
27116,Pune,Indore,raj tour and travel-sai chatra 2x1 lcd,617,0:14:0,A/c,06:30:00 PM,08:30:00 AM,True,Other,False,False,False,False,,
27117,Pune,Indore,Citizen Travels Pune-citizen,617,0:15:0,Non A/c,05:15:00 PM,08:15:00 AM,False,Other,False,False,False,False,,
27118,Pune,Indore,Neeta Tours and Travels,617,0:15:0,Non A/C Sleeper 2X1,06:00:00 PM,09:00:00 AM,False,Sleeper,False,False,False,False,2x1,
27119,Pune,Indore,arihant intercity travels pvt ltd,617,0:13:0,Volvo  A/c,08:15:00 PM,09:15:00 AM,True,Other,False,False,False,False,,volvo
27120,Pune,Indore,arihant intercity travels pvt ltd,617,0:13:0,A/c,07:45:00 PM,08:45:00 AM,True,Other,False,False,False,False,,
27121,Pune,Indore,arihant intercity travels pvt ltd-full air suspantion,617,0:15:26,A/c,08:15:00 PM,11:41:00 AM,True,Other,False,False,False,False,,
27122,Pune,Indore,Hans Travels Indore-NON-STOP,617,0:11:45,Volvo  A/c,09:30:00 PM,09:15:00 AM,True,Other,False,False,False,False,,volvo
27123,Pune,Indore,Hans Travels Indore-,617,0:14:20,Non A/c,06:30:00 PM,08:50:00 AM,False,Other,False,False,False,False,,
27124,Pune,Indore,Neeta Tours and Travels,617,0:13:0,Brand New Volvo Multi-Axle A/C,07:45:00 PM,08:45:00 AM,True,Other,False,True,False,False,,volvo
27125,Pune,Indore,Hans Travels Indore-,617,0:15:0,A/c,05:00:00 PM,08:00:00 AM,True,Other,False,False,False,False,,
27126,Pune,Indore,Intercity Travels (Prasanna Purple),617,0:16:0,2x1 Non Ac Sleeper,05:00:00 PM,09:00:00 AM,False,Sleeper,False,False,False,False,2x1,
27127,Pune,Indore,Neeta Tours and Travels,617,0:15:0,A/C Sleeper 2X1 A/C,06:45:00 PM,09:45:00 AM,True,Sleeper,False,False,False,False,2x1,
27128,Pune,Indore,Citizen Travels Pune-Extra bus,617,0:14:0,Non A/c,09:00:00 PM,11:00:00 AM,False,Other,False,False,False,False,,
27129,Pune,Indore,Raj ratan travels,617,0:13:0,A/c,08:45:00 PM,09:45:00 AM,True,Other,False,False,False,False,,
27130,Pune,Indore,Hans Travels Indore-,617,0:11:45,Volvo  A/c,09:30:00 PM,09:15:00 AM,True,Other,False,False,False,False,,volvo
27131,Pune,Indore,Citizen Travels Pune-citizen,617,0:13:0,A/c,07:15:00 PM,08:15:00 AM,True,Other,False,False,False,False,,
27132,Pune,Bhopal,Hans Travels Indore-,822,0:15:15,Volvo  A/c,09:30:00 PM,12:45:00 PM,True,Other,False,False,False,False,,volvo
27133,Pune,Chiloda,Neeta Tours and Travels,677,0:17:30,B9R Multi-Axle Semi Sleeper Volvo A/C,01:30:00 PM,07:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
27134,Pune,Muktainagar,shri sairam travels,446,0:10:0,Non A/c,08:30:00 PM,06:30:00 AM,False,Other,False,False,False,False,,
27135,Pune,Muktainagar,shri sairam travels-non-refundable,446,0:10:0,Non A/c,09:30:00 PM,07:30:00 AM,False,Other,False,False,False,False,,
27136,Pune,Muktainagar,shri sairam travels,446,0:10:0,A/c,09:45:00 PM,07:45:00 AM,True,Other,False,False,False,False,,
27137,Pune,Muktainagar,shri sairam travels,446,0:10:0,Non A/c,09:30:00 PM,07:30:00 AM,False,Other,False,False,False,False,,
27138,Pune,Muktainagar,shri sairam travels-non-refundable,446,0:10:0,Non A/c,09:25:00 PM,07:25:00 AM,False,Other,False,False,False,False,,
27139,Pune,Muktainagar,shri sairam travels,446,0:10:0,A/c,10:00:00 PM,08:00:00 AM,True,Other,False,False,False,False,,
27140,Pune,Panvel,Gujarat Travels- NEW CORONA,148,0:1:30,A/c,07:30:00 PM,09:00:00 PM,True,Other,False,False,False,False,,
27141,Pune,Panvel,shrinath travel agency-brand new lcd coach,148,0:3:0,A/c,09:00:00 PM,12:00:00 AM,True,Other,False,False,False,False,,
27142,Pune,Panvel,shrinath travel agency,148,0:3:0,Non A/c,09:30:00 PM,12:30:00 AM,False,Other,False,False,False,False,,
27143,Pune,Panvel,H.K.Travels-,148,0:2:0,Non A/c,06:30:00 PM,08:30:00 PM,False,Other,False,False,False,False,,
27144,Pune,Panvel,Gujarat Travels-,148,0:3:0,A/c,04:00:00 PM,07:00:00 PM,True,Other,False,False,False,False,,
27145,Pune,Panvel,Patel Tours & Travels,148,0:3:30,Luxury A/C,05:00:00 PM,08:30:00 PM,True,Other,False,False,False,False,,
27146,Pune,Panvel,shrinath travel agency-brand new lcd coach,148,0:2:30,A/c,03:00:00 PM,05:30:00 PM,True,Other,False,False,False,False,,
27147,Pune,Varangaon,shri sairam travels,489,0:9:30,Non A/c,08:30:00 PM,06:00:00 AM,False,Other,False,False,False,False,,
