,From,To,Operator,Distance,Departure,Arrival,Has A/C?,Sleeper Category,Is Seater?,Is Multi-Axle?,Has Video?,Pushback Seats,Seat Format,Bus Brand,Duration
33535,Anjar,Ahmedabad,Royal Express,294,08:45:00 AM,03:30:00 PM,True,Other,False,False,False,False,,,0 days 06:45:00
33536,Anjar,Ahmedabad,Patel Tours & Travels,294,10:45:00 PM,06:15:00 AM,True,Other,False,False,False,False,,,0 days 07:30:00
33537,Anjar,Ahmedabad,Patel Tours & Travels,294,01:30:00 PM,09:00:00 PM,True,Other,False,False,False,False,,,0 days 07:30:00
33538,Anjar,Ahmedabad,Patel Tours & Travels,294,11:30:00 PM,05:30:00 AM,True,Other,False,False,False,False,,volvo,0 days 06:00:00
33539,Anjar,Ahmedabad,Patel Tours & Travels,294,09:45:00 PM,02:45:00 AM,,Other,False,False,False,False,,,0 days 05:00:00
33540,Anjar,Ahmedabad,Patel Tours & Travels,294,10:15:00 PM,06:15:00 AM,True,Other,False,False,False,False,,,0 days 08:00:00
33541,Anjar,Ahmedabad,Patel Tours & Travels,294,04:35:00 PM,10:35:00 PM,,Other,False,False,False,False,,,0 days 06:00:00
33542,Anjar,Ahmedabad,Shree Sahjanand Travels,294,05:00:00 PM,11:30:00 PM,True,Other,False,False,False,False,,,0 days 06:30:00
33543,Anjar,Ahmedabad,Patel Tours & Travels,294,11:00:00 PM,06:30:00 AM,,Other,False,False,False,False,,,0 days 07:30:00
33544,Anjar,Ahmedabad,H.K.Travels-,294,10:00:00 PM,05:15:00 AM,False,Other,False,False,False,False,,,0 days 07:15:00
33545,Anjar,Ahmedabad,Patel Tours & Travels,294,11:25:00 PM,06:55:00 AM,,Other,False,False,False,False,,,0 days 07:30:00
33546,Anjar,Ahmedabad,Shree Sahjanand Travels,294,10:15:00 PM,05:15:00 AM,,Other,False,False,False,False,,,0 days 07:00:00
33547,Anjar,Ahmedabad,Shree Sahjanand Travels,294,10:30:00 PM,08:00:00 PM,,Other,False,False,False,False,,,0 days 07:21:00
33548,Anjar,Ahmedabad,Patel Tours & Travels,294,10:30:00 PM,06:30:00 AM,,Other,False,False,False,False,,,0 days 08:00:00
33549,Anjar,Gandhinagar,Patel Tours & Travels,311,09:45:00 PM,09:45:00 PM,,Other,False,False,False,False,,,0 days 07:47:00
33550,Anjar,Gandhinagar,Royal Express,311,10:30:00 PM,05:30:00 AM,True,Other,False,False,False,False,,,0 days 07:00:00
33551,Anjar,Gandhinagar,Shree Sahjanand Travels,311,10:30:00 PM,07:30:00 AM,,Other,False,False,False,False,,,0 days 09:00:00
33552,Anjar,VallabhVidyanagar,Shree Swaminarayan Travels,363,10:30:00 PM,11:45:00 AM,,Other,False,False,False,False,,,0 days 13:15:00
33553,Anjar,VallabhVidyanagar,Shree Sahjanand Travels,363,10:15:00 PM,07:00:00 AM,,Other,False,False,False,False,,,0 days 08:45:00
33554,Anjar,Mandvi,Royal Express,89,01:15:00 PM,12:30:00 PM,True,Other,False,False,False,False,,,0 days 02:14:00
33555,Anjar,Mandvi,Royal Express,89,08:15:00 AM,07:30:00 AM,True,Other,False,False,False,False,,,0 days 23:15:00
33556,Anjar,Baroda,H.K.Travels-,396,10:00:00 PM,07:45:00 AM,False,Other,False,False,False,False,,,0 days 09:45:00
33557,Anjar,Baroda,Shree Sahjanand Travels,396,10:00:00 PM,09:00:00 PM,True,Other,False,False,False,False,,,0 days 09:54:00
33558,Anjar,Baroda,Shree Sahjanand Travels,396,10:15:00 PM,08:00:00 AM,,Other,False,False,False,False,,,0 days 09:45:00
33559,Anjar,Baroda,Patel Tours & Travels,396,10:00:00 PM,06:00:00 AM,,Other,False,False,False,False,,,0 days 08:00:00
33560,Anjar,Baroda,Patel Tours & Travels,396,10:05:00 PM,08:50:00 AM,,Other,False,False,False,False,,,0 days 10:45:00
33561,Anjar,Baroda,Shree Swaminarayan Travels,396,10:30:00 PM,12:15:00 PM,,Other,False,False,False,False,,,0 days 09:54:00
33562,Anjar,Baroda,Royal Express,396,09:45:00 PM,07:30:00 AM,True,Other,False,False,False,False,,,0 days 09:45:00
33563,Anjar,Jamnagar,Royal Express,231,10:05:00 PM,04:20:00 AM,,Other,False,False,False,False,,,0 days 06:15:00
33564,Anjar,Jamnagar,Patel Tours & Travels,231,10:30:00 PM,06:45:00 AM,,Other,False,False,False,False,,,0 days 08:15:00
33565,Anjar,Jamnagar,Royal Express,231,01:15:00 PM,10:45:00 AM,,Other,False,False,False,False,,,0 days 21:30:00
33566,Anjar,Jamnagar,Patel Tours & Travels,231,11:00:00 PM,08:00:00 AM,True,Other,False,False,False,False,,,0 days 09:00:00
33567,Anjar,Jamnagar,Patel Tours & Travels,231,04:30:00 PM,12:30:00 AM,,Other,False,False,False,False,,,0 days 08:00:00
33568,Anjar,Jamnagar,Patel Tours & Travels,231,01:30:00 PM,09:00:00 PM,,Other,False,False,False,False,,,0 days 07:30:00
33569,Anjar,AbuRoad,Om Sainath Travels,362,10:00:00 PM,07:03:00 AM,True,Other,False,False,False,False,,,0 days 09:03:00
33570,Anjar,Nathdwara,Om Sainath Travels,527,10:00:00 PM,11:11:00 AM,True,Other,False,False,False,False,,,0 days 13:11:00
33571,Anjar,Ambaji,Om Sainath Travels,368,10:00:00 PM,07:12:00 AM,True,Other,False,False,False,False,,,0 days 09:12:00
33572,Anjar,Udaipur,Om Sainath Travels,278,10:00:00 PM,04:57:00 AM,True,Other,False,False,False,False,,,0 days 06:57:00
33573,Anjar,Jamkhambhadia,Royal Express,991,10:05:00 PM,06:35:00 AM,,Other,False,False,False,False,,,1 days 08:30:00
33574,Anjar,Jamkhambhadia,Royal Express,991,01:15:00 PM,10:45:00 AM,,Other,False,False,False,False,,,0 days 21:30:00
33575,Anjar,Jamkhambhadia,Patel Tours & Travels,991,11:00:00 PM,08:00:00 AM,,Other,False,False,False,False,,,1 days 09:00:00
33576,Anjar,Nadiad,Shree Swaminarayan Travels,342,10:30:00 PM,10:45:00 AM,,Other,False,False,False,False,,,0 days 12:15:00
33577,Anjar,Nadiad,H.K.Travels-,342,10:00:00 PM,06:15:00 AM,False,Other,False,False,False,False,,,0 days 08:15:00
33578,Anjar,Nadiad,H.K.Travels-,342,01:45:00 PM,10:30:00 PM,False,Other,False,False,False,False,,,0 days 08:45:00
33579,Nainital,Delhi,Kings Holiday Tours,278,09:30:00 PM,06:00:00 AM,True,Other,False,False,False,False,,,0 days 08:30:00
33580,Nainital,Delhi,City Heart Travels-King Long,278,09:30:00 PM,07:00:00 AM,True,Other,False,False,False,False,,,0 days 09:30:00
33581,Nainital,Delhi,City Heart Travels,278,09:30:00 PM,07:00:00 AM,True,Other,False,False,False,False,,,0 days 09:30:00
33582,Pileru,Hyderabad,Jai Bharat Travels,517,09:30:00 PM,07:00:00 AM,True,Semi-Sleeper,False,False,False,False,,,0 days 09:30:00
33583,Pileru,Hyderabad,Jai Bharat Travels,517,08:30:00 PM,06:00:00 AM,False,Other,False,False,False,False,2+1,,0 days 09:30:00
33584,Munavali,Bangalore,Srs Travels (SRS Travels),420,07:45:00 PM,06:15:00 AM,False,Other,True,False,True,False,2+2,,0 days 10:30:00
33585,Munavali,Bangalore,VRL,400,07:45:00 PM,05:45:00 AM,,Sleeper,True,False,False,False,,,0 days 10:00:00
33586,Puri,Raipur,Dolphin Bus Service (Dolphin Bus),627,04:00:00 PM,07:30:00 AM,True,Sleeper,True,False,False,False,2+2,,0 days 15:30:00
33587,Puri,Kolkata,Royal Cruiser,498,06:00:00 PM,06:00:00 AM,,Other,False,False,False,False,,volvo,0 days 12:00:00
33588,Puri,Kolkata,Dolphin Bus Service (Dolphin Bus),498,06:00:00 PM,06:15:00 AM,True,Sleeper,True,False,True,False,2+2,,0 days 12:15:00
33589,Panambur,Gangawati,Ganesh Travels (Ganesh Tourists),604,08:55:00 PM,08:30:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 11:35:00
33590,Panambur,Dharwad,Ganesh Travels (Ganesh Tourists),796,10:30:00 PM,07:00:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 08:30:00
33591,Panambur,Dharwad,Ganesh Travels (Ganesh Tourists),796,09:30:00 PM,06:00:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 08:30:00
33592,Panambur,Hubli,Ganesh Travels (Ganesh Tourists),778,10:30:00 PM,06:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 08:00:00
33593,Panambur,Belgaum,Ganesh Travels (Ganesh Tourists),871,10:30:00 PM,08:00:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 09:30:00
33594,Panambur,Belgaum,Ganesh Travels (Ganesh Tourists),871,10:20:00 PM,07:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 09:10:00
33595,Panambur,Belgaum,Ganesh Travels (Ganesh Tourists),871,08:05:00 PM,05:15:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 09:10:00
33596,Panambur,Belgaum,Ganesh Travels (Ganesh Tourists),871,09:25:00 PM,06:00:00 AM,,Sleeper,True,False,False,False,1+2,,1 days 08:35:00
33597,Panambur,Belgaum,Ganesh Travels (Ganesh Tourists),871,07:55:00 PM,05:45:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 09:50:00
33598,Panambur,Bijapur,Ganesh Travels (Ganesh Tourists),792,06:55:00 PM,08:30:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 13:35:00
33599,Bhilwara,Baroda,Shreeji Travel Agency-,477,06:00:00 PM,04:10:00 AM,False,Other,False,False,False,False,,,0 days 10:10:00
33600,Bhilwara,Baroda,shrinath travel agency-brand new lcd coach,477,05:00:00 PM,03:30:00 AM,True,Other,False,False,False,False,,,0 days 10:30:00
33601,Bhilwara,Baroda,Parshwanath Travel Agency,477,11:30:00 AM,11:30:00 AM,True,Other,False,False,False,False,,,0 days 11:56:00
33602,Bhilwara,Baroda,Kalpana Travels Pvt.Ltd.,477,08:30:00 PM,03:35:00 AM,False,Other,False,False,False,False,,,0 days 07:05:00
33603,Bhilwara,Baroda,Namdev Travels-,477,04:30:00 PM,02:00:00 AM,False,Other,False,False,False,False,,,0 days 09:30:00
33604,Bhilwara,Baroda,Shreenath Travellers (Udr),477,01:30:00 PM,10:30:00 PM,False,Other,False,False,False,False,,,0 days 09:00:00
33605,Bhilwara,Baroda,Kalpana Travels Pvt.Ltd.,477,10:00:00 PM,07:00:00 AM,False,Other,False,False,False,False,,,0 days 09:00:00
33606,Bhilwara,Baroda,Shreeji Travel Agency-,477,04:30:00 PM,02:30:00 AM,False,Other,False,False,False,False,,,0 days 10:00:00
33607,Bhilwara,Baroda,Shreeji Travel Agency-,477,03:30:00 PM,12:55:00 AM,False,Other,False,False,False,False,,,0 days 09:25:00
33608,Bhilwara,Baroda,Namdev Travels-,477,06:00:00 PM,05:30:00 AM,False,Other,False,False,False,False,,,0 days 11:30:00
33609,Bhilwara,Baroda,Kalpana Travels Pvt.Ltd.,477,11:30:00 PM,06:35:00 AM,False,Other,False,False,False,False,,,0 days 07:05:00
33610,Bhilwara,Baroda,Shreeji Travel Agency-,477,04:00:00 PM,02:40:00 AM,False,Other,False,False,False,False,,,0 days 10:40:00
33611,Bhilwara,Baroda,Namdev Travels-,477,07:00:00 PM,07:35:00 AM,False,Other,False,False,False,False,,,0 days 12:35:00
33612,Bhilwara,Baroda,Namdev Travels-,477,03:30:00 PM,05:30:00 AM,False,Other,False,False,False,False,,,0 days 14:00:00
33613,Bhilwara,Baroda,Shreeji Travel Agency-,477,11:30:00 AM,10:05:00 PM,False,Other,False,False,False,False,,,0 days 10:35:00
33614,Bhilwara,Anand,Kalpana Travels Pvt.Ltd.,449,10:00:00 PM,06:00:00 AM,False,Other,False,False,False,False,,,0 days 08:00:00
33615,Bhilwara,Anand,Namdev Travels-,449,06:00:00 PM,05:00:00 AM,False,Other,False,False,False,False,,,0 days 11:00:00
33616,Bhilwara,Anand,Shreeji Travel Agency-,449,04:30:00 PM,02:00:00 AM,False,Other,False,False,False,False,,,0 days 09:30:00
33617,Bhilwara,Anand,shrinath travel agency-brand new lcd coach,449,05:00:00 PM,03:00:00 AM,True,Other,False,False,False,False,,,0 days 10:00:00
33618,Bhilwara,Anand,Kalpana Travels Pvt.Ltd.,449,11:30:00 PM,06:10:00 AM,False,Other,False,False,False,False,,,0 days 06:40:00
33619,Bhilwara,Anand,Shreeji Travel Agency-,449,06:00:00 PM,03:30:00 AM,False,Other,False,False,False,False,,,0 days 09:30:00
33620,Bhilwara,Anand,Shreeji Travel Agency-,449,04:00:00 PM,01:55:00 AM,False,Other,False,False,False,False,,,0 days 09:55:00
33621,Bhilwara,Anand,Kalpana Travels Pvt.Ltd.,449,08:30:00 PM,03:10:00 AM,False,Other,False,False,False,False,,,0 days 06:40:00
33622,Bhilwara,Anand,Namdev Travels-,449,07:00:00 PM,07:05:00 AM,False,Other,False,False,False,False,,,0 days 12:05:00
33623,Bhilwara,Anand,Namdev Travels-,449,04:30:00 PM,01:00:00 AM,False,Other,False,False,False,False,,,0 days 08:30:00
33624,Bhilwara,Delhi,shrinath travel agency-brand new lcd coach,511,08:30:00 PM,07:00:00 AM,False,Other,False,False,False,False,,,0 days 10:30:00
33625,Bhilwara,Delhi,shrinath travel agency-brandnew volvo coac,511,11:00:00 PM,08:00:00 AM,True,Other,False,False,False,False,,volvo,0 days 09:00:00
33626,Bhilwara,Delhi,shree rishabh travels-batco group,511,08:30:00 PM,06:30:00 AM,False,Other,False,False,False,False,,,0 days 10:00:00
33627,Bhilwara,Delhi,shree parshwanath travels,511,10:00:00 PM,08:00:00 AM,False,Other,False,False,False,False,,,0 days 10:00:00
33628,Bhilwara,Delhi,shrinath travel agency,511,11:00:00 PM,08:00:00 AM,True,Other,False,False,False,False,,volvo,0 days 09:00:00
33629,Bhilwara,Delhi,Gujarat Travels-Toilet facility,511,10:00:00 AM,09:00:00 PM,True,Other,False,False,False,False,,,0 days 11:00:00
33630,Bhilwara,Delhi,shrinath travel agency-brand new lcd coach,511,10:15:00 PM,07:15:00 AM,False,Other,False,False,False,False,,,0 days 09:00:00
33631,Bhilwara,Delhi,Speedlink Travel Services,511,10:00:00 PM,07:00:00 AM,True,Other,False,False,False,False,,,0 days 09:00:00
33632,Bhilwara,Delhi,rishabh travels-brand new lcd coach,511,10:00:00 PM,08:00:00 AM,True,Other,False,False,False,False,,,0 days 10:00:00
33633,Bhilwara,Delhi,shree parshwanath travels,511,10:15:00 PM,09:15:00 AM,True,Other,False,False,False,False,,,0 days 11:00:00
33634,Bhilwara,Gurgaon,Shree Rishabh Travels,478,08:30:00 PM,08:27:00 AM,False,Other,False,False,False,False,,,0 days 11:57:00
33635,Bhilwara,Kherwara,Shreeji Travel Agency-Eagle,251,09:30:00 PM,03:00:00 AM,True,Other,False,False,False,False,,,0 days 05:30:00
33636,Bhilwara,Kherwara,Namdev Travels-,251,07:00:00 PM,01:30:00 AM,False,Other,False,False,False,False,,,0 days 06:30:00
33637,Bhilwara,Kherwara,Namdev Travels-,251,03:30:00 PM,07:30:00 PM,False,Other,False,False,False,False,,,0 days 04:00:00
33638,Bhilwara,Kherwara,Namdev Travels-,251,04:30:00 PM,08:30:00 PM,False,Other,False,False,False,False,,,0 days 04:00:00
33639,Bhilwara,Kherwara,Shreeji Travel Agency-,251,04:00:00 PM,09:35:00 PM,False,Other,False,False,False,False,,,0 days 05:35:00
33640,Bhilwara,Kherwara,Shreeji Travel Agency-,251,03:30:00 PM,09:05:00 PM,False,Other,False,False,False,False,,,0 days 05:35:00
33641,Bhilwara,Kherwara,Namdev Travels-,251,06:00:00 PM,11:30:00 PM,False,Other,False,False,False,False,,,0 days 05:30:00
33642,Bhilwara,Kherwara,Shreeji Travel Agency-,251,06:00:00 PM,11:10:00 PM,False,Other,False,False,False,False,,,0 days 05:10:00
33643,Bhilwara,Kherwara,Shreeji Travel Agency-,251,11:30:00 AM,05:25:00 PM,False,Other,False,False,False,False,,,0 days 05:55:00
33644,Bhilwara,Kherwara,Shreeji Travel Agency-,251,04:30:00 PM,09:45:00 PM,False,Other,False,False,False,False,,,0 days 05:15:00
33645,Bhilwara,Ankleshwar,shrinath travel agency-brand new lcd coach,571,05:00:00 PM,05:00:00 AM,True,Other,False,False,False,False,,,0 days 12:00:00
33646,Bhilwara,Ankleshwar,Shreeji Travel Agency-,571,03:30:00 PM,02:45:00 AM,False,Other,False,False,False,False,,,0 days 11:15:00
33647,Bhilwara,Ankleshwar,Shreeji Travel Agency-,571,06:00:00 PM,06:05:00 AM,False,Other,False,False,False,False,,,0 days 12:05:00
33648,Bhilwara,Ankleshwar,Kalpana Travels Pvt.Ltd.,571,11:30:00 PM,07:50:00 AM,False,Other,False,False,False,False,,,0 days 08:20:00
33649,Bhilwara,Ankleshwar,Kalpana Travels Pvt.Ltd.,571,08:30:00 PM,04:50:00 AM,False,Other,False,False,False,False,,,0 days 08:20:00
33650,Bhilwara,Ankleshwar,Namdev Travels-,571,03:30:00 PM,06:00:00 AM,False,Other,False,False,False,False,,,0 days 14:30:00
33651,Bhilwara,Ankleshwar,Shreenath Travellers (Udr),571,01:30:00 PM,11:30:00 PM,False,Other,False,False,False,False,,,0 days 10:00:00
33652,Bhilwara,Ankleshwar,Shreeji Travel Agency-,571,04:30:00 PM,04:50:00 AM,False,Other,False,False,False,False,,,0 days 12:20:00
33653,Bhilwara,Ankleshwar,Kalpana Travels Pvt.Ltd.,571,10:00:00 PM,08:30:00 AM,False,Other,False,False,False,False,,,0 days 10:30:00
33654,Bhilwara,Ankleshwar,Namdev Travels-,571,04:30:00 PM,03:15:00 AM,False,Other,False,False,False,False,,,0 days 10:45:00
33655,Bhilwara,Ankleshwar,Shreeji Travel Agency-,571,04:00:00 PM,05:00:00 AM,False,Other,False,False,False,False,,,0 days 13:00:00
33656,Bhilwara,Nimbaheda,Rajlaxmi Travel Agency,88,05:15:00 PM,06:45:00 PM,False,Other,False,False,False,False,,,0 days 01:30:00
33657,Bhilwara,Agra,shrinath travel agency,461,10:00:00 PM,07:30:00 AM,False,Other,False,False,False,False,,,0 days 09:30:00
33658,Bhilwara,Agra,rishabh travels,461,09:45:00 PM,04:45:00 AM,False,Other,False,False,False,False,,,0 days 07:00:00
33659,Bhilwara,VijayNagar,shrinath travel agency,50,11:00:00 PM,12:15:00 AM,True,Other,False,False,False,False,,volvo,0 days 01:15:00
33660,Bhilwara,VijayNagar,shrinath travel agency,40,10:00:00 PM,11:00:00 PM,False,Other,False,False,False,False,,,0 days 01:00:00
33661,Bhilwara,VijayNagar,shrinath travel agency-brand new lcd coach,60,08:30:00 PM,10:00:00 PM,False,Other,False,False,False,False,,,0 days 01:30:00
33662,Bhilwara,VijayNagar,shrinath travel agency-brand new lcd coach,60,05:30:00 AM,07:00:00 AM,True,Other,False,False,False,False,,,0 days 01:30:00
33663,Bhilwara,VijayNagar,shrinath travel agency-brand new lcd coach,40,10:15:00 PM,11:15:00 PM,False,Other,False,False,False,False,,,0 days 01:00:00
33664,Bhilwara,VijayNagar,shrinath travel agency-brandnew volvo coac,50,11:00:00 PM,12:15:00 AM,True,Other,False,False,False,False,,volvo,0 days 01:15:00
33665,Bhilwara,Udaipur,shrinath travel agency-brandnew volvo coac,120,12:45:00 AM,03:45:00 AM,True,Other,False,False,False,False,,volvo,0 days 03:00:00
33666,Bhilwara,Udaipur,Namdev Travels-,177,09:30:00 PM,01:55:00 AM,False,Other,False,False,False,False,,,0 days 04:25:00
33667,Bhilwara,Udaipur,Rajlaxmi Travel Agency,160,03:15:00 PM,07:15:00 PM,False,Other,False,False,False,False,,,0 days 04:00:00
33668,Bhilwara,Udaipur,Shreeji Travel Agency-,147,06:00:00 PM,09:40:00 PM,False,Other,False,False,False,False,,,0 days 03:40:00
33669,Bhilwara,Udaipur,Shreeji Travel Agency-,163,03:30:00 PM,07:35:00 PM,False,Other,False,False,False,False,,,0 days 04:05:00
33670,Bhilwara,Udaipur,shrinath travel agency-brand new lcd coach,120,10:30:00 PM,01:30:00 AM,True,Other,False,False,False,False,,,0 days 03:00:00
33671,Bhilwara,Udaipur,Parshwanath Travel Agency,120,10:00:00 PM,01:00:00 AM,True,Other,False,False,False,False,,,0 days 03:00:00
33672,Bhilwara,Udaipur,shrinath travel agency,120,12:45:00 AM,03:45:00 AM,True,Other,False,False,False,False,,volvo,0 days 03:00:00
33673,Bhilwara,Udaipur,Shreeji Travel Agency-,150,04:30:00 PM,08:15:00 PM,False,Other,False,False,False,False,,,0 days 03:45:00
33674,Bhilwara,Udaipur,Shreenath Travellers (Udr),190,04:00:00 PM,08:45:00 PM,False,Other,False,False,False,False,,,0 days 04:45:00
33675,Bhilwara,Udaipur,Namdev Travels-,120,03:30:00 PM,06:30:00 PM,False,Other,False,False,False,False,,,0 days 03:00:00
33676,Bhilwara,Udaipur,Speedlink Travel Services,220,12:30:00 AM,06:00:00 AM,True,Other,False,False,False,False,,,0 days 05:30:00
33677,Bhilwara,Udaipur,Karnavati Travels,117,09:00:00 PM,11:55:00 PM,False,Other,False,False,False,False,,,0 days 02:55:00
33678,Bhilwara,Udaipur,Shreeji Travel Agency-,163,04:00:00 PM,08:05:00 PM,False,Other,False,False,False,False,,,0 days 04:05:00
33679,Bhilwara,Udaipur,Shreenath Travellers (Udr),180,01:30:00 PM,06:00:00 PM,False,Other,False,False,False,False,,,0 days 04:30:00
33680,Bhilwara,Udaipur,shrinath travel agency-brand new lcd coach,180,05:30:00 PM,10:00:00 PM,True,Other,False,False,False,False,,,0 days 04:30:00
33681,Bhilwara,Udaipur,Gujarat Travels-,120,02:00:00 AM,05:00:00 AM,True,Other,False,False,False,False,,,0 days 03:00:00
33682,Bhilwara,Udaipur,shrinath travel agency-brand new lcd coach,173,05:00:00 PM,09:20:00 PM,True,Other,False,False,False,False,,,0 days 04:20:00
33683,Bhilwara,Udaipur,Gujarat Travels-,120,11:00:00 PM,02:00:00 AM,True,Other,False,False,False,False,,,0 days 03:00:00
33684,Bhilwara,Udaipur,Namdev Travels-,120,04:30:00 PM,07:30:00 PM,False,Other,False,False,False,False,,,0 days 03:00:00
33685,Bhilwara,Udaipur,Shreeji Travel Agency-,177,11:30:00 AM,03:55:00 PM,False,Other,False,False,False,False,,,0 days 04:25:00
33686,Bhilwara,Udaipur,Namdev Travels-,180,07:00:00 PM,11:30:00 PM,False,Other,False,False,False,False,,,0 days 04:30:00
33687,Bhilwara,Udaipur,Shreeji Travel Agency-Eagle,140,09:30:00 PM,01:00:00 AM,True,Other,False,False,False,False,,,0 days 03:30:00
33688,Bhilwara,Udaipur,shree parshwanath travels,180,05:30:00 PM,10:00:00 PM,False,Other,False,False,False,False,,,0 days 04:30:00
33689,Bhilwara,Udaipur,Namdev Travels-,140,06:00:00 PM,09:30:00 PM,False,Other,False,False,False,False,,,0 days 03:30:00
33690,Bhilwara,Udaipur,Parshwanath Travel Agency,170,05:35:00 PM,09:50:00 PM,,Other,False,False,False,False,,,0 days 04:15:00
33691,Bhilwara,Kakroli,shrinath travel agency-brand new lcd coach,91,05:30:00 PM,08:00:00 PM,True,Other,False,False,False,False,,,0 days 02:30:00
33692,Bhilwara,Kakroli,shrinath travel agency-brand new lcd coach,91,05:00:00 PM,07:10:00 PM,True,Other,False,False,False,False,,,0 days 02:10:00
33693,Bhilwara,Kakroli,shree parshwanath travels,91,05:30:00 PM,08:00:00 PM,False,Other,False,False,False,False,,,0 days 02:30:00
33694,Bhilwara,Kakroli,Shreenath Travellers (Udr),91,01:30:00 PM,03:45:00 PM,False,Other,False,False,False,False,,,0 days 02:15:00
33695,Bhilwara,Ahmedabad,Gujarat Travels-,421,02:00:00 AM,09:30:00 AM,True,Other,False,False,False,False,,,0 days 07:30:00
33696,Bhilwara,Ahmedabad,shrinath travel agency,421,12:45:00 AM,08:15:00 AM,True,Other,False,False,False,False,,volvo,0 days 07:30:00
33697,Bhilwara,Ahmedabad,Parshwanath Travel Agency,421,10:00:00 PM,06:30:00 AM,True,Other,False,False,False,False,,,0 days 08:30:00
33698,Bhilwara,Ahmedabad,Rajshri Travels Agency_Bhilwara,421,08:30:00 PM,07:02:00 AM,False,Other,False,False,False,False,,,0 days 10:32:00
33699,Bhilwara,Ahmedabad,shrinath travel agency-brand new lcd coach,421,10:30:00 PM,06:00:00 AM,True,Other,False,False,False,False,,,0 days 07:30:00
33700,Bhilwara,Ahmedabad,shrinath travel agency-brandnew volvo coac,421,01:00:00 AM,07:30:00 AM,True,Other,False,False,False,False,,volvo,0 days 06:30:00
33701,Bhilwara,Ahmedabad,Gujarat Travels-,421,11:00:00 PM,06:30:00 AM,True,Other,False,False,False,False,,,0 days 07:30:00
33702,Bhilwara,Ahmedabad,Kalpana Travels Pvt.Ltd.,421,11:30:00 PM,05:30:00 AM,False,Other,False,False,False,False,,,0 days 06:00:00
33703,Bhilwara,Ahmedabad,shrinath travel agency-brandnew volvo coac,421,12:45:00 AM,08:15:00 AM,True,Other,False,False,False,False,,volvo,0 days 07:30:00
33704,Bhilwara,Ahmedabad,shrinath travel agency-brand new lcd coach,421,05:00:00 PM,01:30:00 AM,True,Other,False,False,False,False,,,0 days 08:30:00
33705,Bhilwara,Ahmedabad,Namdev Travels-,421,07:00:00 PM,05:30:00 AM,False,Other,False,False,False,False,,,0 days 10:30:00
33706,Bhilwara,Ahmedabad,Shreeji Travel Agency-Eagle,421,09:30:00 PM,07:30:00 AM,True,Other,False,False,False,False,,,0 days 10:00:00
33707,Bhilwara,Ahmedabad,Kalpana Travels Pvt.Ltd.,421,08:30:00 PM,02:30:00 AM,False,Other,False,False,False,False,,,0 days 06:00:00
33708,Bhilwara,Ahmedabad,Kalpana Travels Pvt.Ltd.,421,10:00:00 PM,05:00:00 AM,False,Other,False,False,False,False,,,0 days 07:00:00
33709,Bhilwara,Ahmedabad,Namdev Travels-,421,09:30:00 PM,05:40:00 AM,False,Other,False,False,False,False,,,0 days 08:10:00
33710,Bhilwara,Ahmedabad,Parshwanath Travel Agency,421,05:35:00 PM,03:05:00 AM,,Other,False,False,False,False,,,0 days 09:30:00
33711,Bhilwara,Ahmedabad,Parshwanath Travel Agency,421,11:50:00 PM,08:00:00 AM,True,Other,False,False,False,False,,,0 days 08:10:00
33712,Bhilwara,Ahmedabad,Shreeji Travel Agency-,421,11:30:00 AM,08:35:00 PM,False,Other,False,False,False,False,,,0 days 09:05:00
33713,Bhilwara,Ahmedabad,shree parshwanath travels,421,05:30:00 PM,03:30:00 AM,False,Other,False,False,False,False,,,0 days 10:00:00
33714,Bhilwara,Ahmedabad,Speedlink Travel Services,421,12:30:00 AM,11:00:00 AM,True,Other,False,False,False,False,,,0 days 10:30:00
33715,Bhilwara,Ahmedabad,Shreenath Travellers (Udr),421,01:30:00 PM,08:30:00 PM,False,Other,False,False,False,False,,,0 days 07:00:00
33716,Bhilwara,Ahmedabad,shrinath travel agency-brand new lcd coach,421,05:30:00 PM,02:30:00 AM,True,Other,False,False,False,False,,,0 days 09:00:00
33717,Bhilwara,Kapasan,Shreeji Travel Agency-,86,04:00:00 PM,05:40:00 PM,False,Other,False,False,False,False,,,0 days 01:40:00
33718,Bhilwara,Kapasan,Namdev Travels-,86,09:30:00 PM,11:40:00 PM,False,Other,False,False,False,False,,,0 days 02:10:00
33719,Bhilwara,Kapasan,Karnavati Travels,86,09:00:00 PM,10:30:00 PM,False,Other,False,False,False,False,,,0 days 01:30:00
33720,Bhilwara,Kapasan,Rajshri Travels Agency_Bhilwara,86,08:30:00 PM,10:00:00 PM,False,Other,False,False,False,False,,,0 days 01:30:00
33721,Bhilwara,Kapasan,Rajlaxmi Travel Agency,86,10:00:00 PM,11:58:00 PM,False,Other,False,False,False,False,,,0 days 01:58:00
